Operation,Index,Time(ns),Operations
Insert,7525,800,29
Insert,7526,500,23
Insert,7527,600,27
Insert,7528,600,27
Insert,7529,700,29
Insert,7530,600,29
Insert,7531,800,25
Insert,7532,700,29
Insert,7533,900,27
Insert,7534,500,23
Insert,7535,700,27
Insert,7536,700,27
Insert,7537,700,27
Insert,7538,600,25
Insert,7539,700,27
Insert,7540,700,31
Insert,7541,700,27
Insert,7542,700,27
Insert,7543,700,27
Insert,7544,600,27
Insert,7545,700,25
Insert,7546,500,23
Insert,7547,600,25
Insert,7548,600,29
Insert,7549,500,20
Insert,7550,700,29
Insert,7551,600,27
Insert,7552,700,27
Insert,7553,400,18
Insert,7554,600,25
Insert,7555,700,29
Insert,7556,600,29
Insert,7557,600,25
Insert,7558,600,29
Insert,7559,500,18
Insert,7560,600,27
Insert,7561,600,29
Insert,7562,600,27
Insert,7563,700,31
Insert,7564,700,27
Insert,7565,500,25
Insert,7566,600,23
Insert,7567,700,31
Insert,7568,700,29
Insert,7569,600,23
Insert,7570,600,25
Insert,7571,700,25
Insert,7572,600,25
Insert,7573,600,27
Insert,7574,800,33
Insert,7575,700,29
Insert,7576,700,27
Insert,7577,600,35
Insert,7578,700,27
Insert,7579,700,29
Insert,7580,600,29
Insert,7581,600,25
Insert,7582,1400,31
Insert,7583,600,29
Insert,7584,600,25
Insert,7585,700,29
Insert,7586,400,22
Insert,7587,600,27
Insert,7588,700,29
Insert,7589,600,27
Insert,7590,800,33
Insert,7591,600,25
Insert,7592,600,29
Insert,7593,700,29
Insert,7594,600,27
Insert,7595,700,29
Insert,7596,600,25
Insert,7597,700,27
Insert,7598,600,26
Insert,7599,600,26
Insert,7600,700,31
Insert,7601,800,29
Insert,7602,600,25
Insert,7603,700,27
Insert,7604,600,25
Insert,7605,700,29
Insert,7606,500,24
Insert,7607,600,25
Insert,7608,600,25
Insert,7609,700,27
Insert,7610,900,29
Insert,7611,600,27
Insert,7612,700,23
Insert,7613,700,25
Insert,7614,700,27
Insert,7615,700,29
Insert,7616,700,31
Insert,7617,600,25
Insert,7618,500,23
Insert,7619,700,31
Insert,7620,600,29
Insert,7621,600,25
Insert,7622,600,25
Insert,7623,700,27
Insert,7624,600,27
Insert,7625,500,22
Insert,7626,700,27
Insert,7627,600,27
Insert,7628,700,27
Insert,7629,800,27
Insert,7630,600,25
Insert,7631,800,31
Insert,7632,600,26
Insert,7633,600,31
Insert,7634,500,20
Insert,7635,600,27
Insert,7636,700,27
Insert,7637,700,29
Insert,7638,700,27
Insert,7639,700,29
Insert,7640,700,31
Insert,7641,600,25
Insert,7642,700,27
Insert,7643,600,29
Insert,7644,600,24
Insert,7645,700,27
Insert,7646,600,27
Insert,7647,800,31
Insert,7648,600,27
Insert,7649,600,25
Insert,7650,700,29
Insert,7651,700,23
Insert,7652,700,31
Insert,7653,600,25
Insert,7654,600,23
Insert,7655,1200,29
Insert,7656,800,29
Insert,7657,700,31
Insert,7658,700,29
Insert,7659,500,20
Insert,7660,600,31
Insert,7661,700,27
Insert,7662,700,27
Insert,7663,700,25
Insert,7664,700,25
Insert,7665,600,27
Insert,7666,700,27
Insert,7667,600,24
Insert,7668,500,25
Insert,7669,600,27
Insert,7670,700,27
Insert,7671,600,26
Insert,7672,500,29
Insert,7673,800,29
Insert,7674,600,27
Insert,7675,700,27
Insert,7676,700,29
Insert,7677,500,24
Insert,7678,700,27
Insert,7679,700,27
Insert,7680,1100,25
Insert,7681,700,27
Insert,7682,600,27
Insert,7683,800,33
Insert,7684,500,24
Insert,7685,2500,29
Insert,7686,700,23
Insert,7687,700,29
Insert,7688,600,25
Insert,7689,700,27
Insert,7690,700,29
Insert,7691,600,24
Insert,7692,700,27
Insert,7693,700,29
Insert,7694,600,27
Insert,7695,600,27
Insert,7696,600,27
Insert,7697,700,29
Insert,7698,600,29
Insert,7699,600,29
Insert,7700,600,23
Insert,7701,700,29
Insert,7702,600,25
Insert,7703,600,23
Insert,7704,700,29
Insert,7705,700,27
Insert,7706,700,31
Insert,7707,800,27
Insert,7708,600,27
Insert,7709,700,25
Insert,7710,600,25
Insert,7711,800,29
Insert,7712,600,29
Insert,7713,600,27
Insert,7714,600,29
Insert,7715,600,27
Insert,7716,700,29
Insert,7717,700,27
Insert,7718,600,27
Insert,7719,900,25
Insert,7720,700,29
Insert,7721,700,27
Insert,7722,600,27
Insert,7723,700,27
Insert,7724,500,22
Insert,7725,600,25
Insert,7726,1100,31
Insert,7727,800,28
Insert,7728,600,29
Insert,7729,1300,29
Insert,7730,700,27
Insert,7731,700,27
Insert,7732,600,27
Insert,7733,600,25
Insert,7734,700,29
Insert,7735,700,29
Insert,7736,800,27
Insert,7737,700,27
Insert,7738,600,27
Insert,7739,800,29
Insert,7740,600,25
Insert,7741,700,27
Insert,7742,600,26
Insert,7743,600,26
Insert,7744,700,31
Insert,7745,700,29
Insert,7746,700,27
Insert,7747,800,29
Insert,7748,600,27
Insert,7749,700,27
Insert,7750,500,24
Insert,7751,1000,29
Insert,7752,600,27
Insert,7753,600,31
Insert,7754,700,27
Insert,7755,700,25
Insert,7756,600,25
Insert,7757,600,28
Insert,7758,600,27
Insert,7759,600,24
Insert,7760,700,27
Insert,7761,600,27
Insert,7762,700,29
Insert,7763,600,25
Insert,7764,600,26
Insert,7765,800,29
Insert,7766,600,25
Insert,7767,700,27
Insert,7768,600,25
Insert,7769,600,23
Insert,7770,700,27
Insert,7771,600,25
Insert,7772,600,27
Insert,7773,600,25
Insert,7774,600,27
Insert,7775,600,27
Insert,7776,700,31
Insert,7777,800,29
Insert,7778,600,25
Insert,7779,600,23
Insert,7780,700,27
Insert,7781,600,25
Insert,7782,900,31
Insert,7783,800,29
Insert,7784,800,27
Insert,7785,600,27
Insert,7786,700,29
Insert,7787,700,29
Insert,7788,700,29
Insert,7789,600,29
Insert,7790,600,24
Insert,7791,700,27
Insert,7792,600,27
Insert,7793,700,27
Insert,7794,600,27
Insert,7795,700,29
Insert,7796,600,27
Insert,7797,800,27
Insert,7798,700,29
Insert,7799,800,29
Insert,7800,600,22
Insert,7801,600,25
Insert,7802,1200,29
Insert,7803,600,27
Insert,7804,800,27
Insert,7805,600,27
Insert,7806,700,27
Insert,7807,600,25
Insert,7808,600,31
Insert,7809,800,27
Insert,7810,500,27
Insert,7811,500,26
Insert,7812,400,22
Insert,7813,700,27
Insert,7814,700,31
Insert,7815,700,27
Insert,7816,600,25
Insert,7817,700,31
Insert,7818,600,27
Insert,7819,600,25
Insert,7820,600,25
Insert,7821,600,25
Insert,7822,600,25
Insert,7823,700,27
Insert,7824,400,18
Insert,7825,700,31
Insert,7826,600,29
Insert,7827,600,27
Insert,7828,700,25
Insert,7829,700,27
Insert,7830,700,27
Insert,7831,600,29
Insert,7832,600,27
Insert,7833,600,27
Insert,7834,600,26
Insert,7835,600,33
Insert,7836,700,27
Insert,7837,700,29
Insert,7838,700,25
Insert,7839,600,29
Insert,7840,600,25
Insert,7841,600,27
Insert,7842,700,27
Insert,7843,600,25
Insert,7844,600,27
Insert,7845,700,23
Insert,7846,700,27
Insert,7847,600,29
Insert,7848,600,27
Insert,7849,700,31
Insert,7850,700,27
Insert,7851,900,27
Insert,7852,500,27
Insert,7853,800,28
Insert,7854,600,25
Insert,7855,800,33
Insert,7856,700,27
Insert,7857,600,27
Insert,7858,600,25
Insert,7859,700,27
Insert,7860,800,31
Insert,7861,600,29
Insert,7862,700,27
Insert,7863,800,27
Insert,7864,900,35
Insert,7865,800,25
Insert,7866,600,29
Insert,7867,700,27
Insert,7868,600,31
Insert,7869,900,31
Insert,7870,700,29
Insert,7871,700,27
Insert,7872,600,26
Insert,7873,700,31
Insert,7874,1200,25
Insert,7875,700,25
Insert,7876,700,29
Insert,7877,600,27
Insert,7878,600,27
Insert,7879,900,33
Insert,7880,600,29
Insert,7881,700,27
Insert,7882,600,27
Insert,7883,700,29
Insert,7884,700,27
Insert,7885,700,31
Insert,7886,700,31
Insert,7887,600,25
Insert,7888,800,29
Insert,7889,700,31
Insert,7890,600,29
Insert,7891,700,29
Insert,7892,600,25
Insert,7893,700,27
Insert,7894,700,27
Insert,7895,700,27
Insert,7896,700,29
Insert,7897,800,33
Insert,7898,800,29
Insert,7899,800,31
Insert,7900,800,27
Insert,7901,700,27
Insert,7902,700,26
Insert,7903,600,25
Insert,7904,700,27
Insert,7905,700,29
Insert,7906,500,26
Insert,7907,600,27
Insert,7908,700,27
Insert,7909,700,27
Insert,7910,600,25
Insert,7911,600,25
Insert,7912,600,29
Insert,7913,600,25
Insert,7914,600,28
Insert,7915,700,27
Insert,7916,600,25
Insert,7917,600,24
Insert,7918,600,29
Insert,7919,700,25
Insert,7920,500,22
Insert,7921,600,27
Insert,7922,600,24
Insert,7923,600,27
Insert,7924,600,25
Insert,7925,700,27
Insert,7926,600,25
Insert,7927,600,25
Insert,7928,800,27
Insert,7929,700,29
Insert,7930,500,22
Insert,7931,700,27
Insert,7932,700,23
Insert,7933,600,27
Insert,7934,800,31
Insert,7935,600,25
Insert,7936,700,27
Insert,7937,700,27
Insert,7938,700,28
Insert,7939,700,27
Insert,7940,700,27
Insert,7941,700,29
Insert,7942,700,29
Insert,7943,800,31
Insert,7944,700,27
Insert,7945,700,29
Insert,7946,600,31
Insert,7947,1100,28
Insert,7948,600,31
Insert,7949,700,29
Insert,7950,700,29
Insert,7951,600,27
Insert,7952,700,29
Insert,7953,600,27
Insert,7954,700,27
Insert,7955,800,29
Insert,7956,600,27
Insert,7957,700,27
Insert,7958,700,29
Insert,7959,700,29
Insert,7960,600,27
Insert,7961,700,27
Insert,7962,700,25
Insert,7963,600,27
Insert,7964,700,33
Insert,7965,600,25
Insert,7966,700,29
Insert,7967,700,29
Insert,7968,600,25
Insert,7969,700,29
Insert,7970,600,25
Insert,7971,700,31
Insert,7972,700,23
Insert,7973,700,27
Insert,7974,800,31
Insert,7975,700,31
Insert,7976,700,29
Insert,7977,700,25
Insert,7978,500,25
Insert,7979,600,23
Insert,7980,700,27
Insert,7981,600,25
Insert,7982,700,25
Insert,7983,600,27
Insert,7984,700,29
Insert,7985,600,25
Insert,7986,700,29
Insert,7987,600,25
Insert,7988,700,27
Insert,7989,600,27
Insert,7990,700,27
Insert,7991,700,25
Insert,7992,2000,27
Insert,7993,800,29
Insert,7994,700,29
Insert,7995,600,25
Insert,7996,600,29
Insert,7997,700,25
Insert,7998,600,25
Insert,7999,800,31
Insert,8000,600,27
Insert,8001,600,25
Insert,8002,600,25
Insert,8003,700,29
Insert,8004,700,30
Insert,8005,600,24
Insert,8006,600,27
Insert,8007,600,27
Insert,8008,700,27
Insert,8009,700,25
Insert,8010,600,25
Insert,8011,800,31
Insert,8012,600,27
Insert,8013,700,26
Insert,8014,600,25
Insert,8015,700,27
Insert,8016,500,24
Insert,8017,600,29
Insert,8018,700,27
Insert,8019,600,27
Insert,8020,1200,31
Insert,8021,600,27
Insert,8022,600,27
Insert,8023,700,27
Insert,8024,600,27
Insert,8025,600,23
Insert,8026,600,27
Insert,8027,600,29
Insert,8028,700,27
Insert,8029,600,29
Insert,8030,700,31
Insert,8031,700,25
Insert,8032,700,29
Insert,8033,600,25
Insert,8034,600,27
Insert,8035,700,25
Insert,8036,700,31
Insert,8037,600,29
Insert,8038,600,25
Insert,8039,700,29
Insert,8040,600,27
Insert,8041,700,25
Insert,8042,700,27
Insert,8043,600,27
Insert,8044,500,25
Insert,8045,700,27
Insert,8046,700,27
Insert,8047,600,25
Insert,8048,700,27
Insert,8049,700,29
Insert,8050,700,27
Insert,8051,700,29
Insert,8052,600,27
Insert,8053,600,29
Insert,8054,700,31
Insert,8055,600,25
Insert,8056,700,27
Insert,8057,600,25
Insert,8058,700,27
Insert,8059,600,25
Insert,8060,700,27
Insert,8061,800,35
Insert,8062,700,31
Insert,8063,600,27
Insert,8064,700,31
Insert,8065,600,25
Insert,8066,700,27
Insert,8067,600,29
Insert,8068,700,29
Insert,8069,700,27
Insert,8070,700,31
Insert,8071,700,27
Insert,8072,700,27
Insert,8073,800,29
Insert,8074,700,29
Insert,8075,600,29
Insert,8076,600,29
Insert,8077,600,27
Insert,8078,700,31
Insert,8079,700,29
Insert,8080,500,26
Insert,8081,700,31
Insert,8082,700,29
Insert,8083,700,29
Insert,8084,600,25
Insert,8085,500,27
Insert,8086,700,27
Insert,8087,600,26
Insert,8088,600,27
Insert,8089,700,27
Insert,8090,700,29
Insert,8091,1300,25
Insert,8092,600,27
Insert,8093,600,25
Insert,8094,600,26
Insert,8095,800,31
Insert,8096,700,29
Insert,8097,700,29
Insert,8098,600,29
Insert,8099,600,26
Insert,8100,600,27
Insert,8101,600,27
Insert,8102,800,27
Insert,8103,600,29
Insert,8104,700,29
Insert,8105,600,25
Insert,8106,700,29
Insert,8107,600,27
Insert,8108,600,25
Insert,8109,700,25
Insert,8110,700,27
Insert,8111,600,25
Insert,8112,700,33
Insert,8113,800,27
Insert,8114,700,29
Insert,8115,700,25
Insert,8116,600,27
Insert,8117,600,29
Insert,8118,700,29
Insert,8119,700,29
Insert,8120,700,29
Insert,8121,700,29
Insert,8122,600,27
Insert,8123,600,24
Insert,8124,700,27
Insert,8125,700,33
Insert,8126,600,27
Insert,8127,600,25
Insert,8128,600,27
Insert,8129,500,25
Insert,8130,600,27
Insert,8131,600,27
Insert,8132,600,29
Insert,8133,700,29
Insert,8134,700,27
Insert,8135,600,27
Insert,8136,600,25
Insert,8137,600,25
Insert,8138,800,31
Insert,8139,600,27
Insert,8140,600,26
Insert,8141,600,29
Insert,8142,700,27
Insert,8143,600,23
Insert,8144,2600,27
Insert,8145,700,27
Insert,8146,600,27
Insert,8147,700,29
Insert,8148,700,29
Insert,8149,600,27
Insert,8150,700,33
Insert,8151,700,29
Insert,8152,700,27
Insert,8153,700,28
Insert,8154,700,27
Insert,8155,600,27
Insert,8156,700,25
Insert,8157,700,27
Insert,8158,700,31
Insert,8159,700,27
Insert,8160,800,31
Insert,8161,600,31
Insert,8162,700,25
Insert,8163,1300,27
Insert,8164,600,25
Insert,8165,600,29
Insert,8166,600,27
Insert,8167,600,27
Insert,8168,600,25
Insert,8169,800,27
Insert,8170,700,27
Insert,8171,700,27
Insert,8172,700,27
Insert,8173,700,29
Insert,8174,700,27
Insert,8175,800,33
Insert,8176,700,29
Insert,8177,600,27
Insert,8178,700,27
Insert,8179,700,29
Insert,8180,700,27
Insert,8181,700,27
Insert,8182,800,31
Insert,8183,700,29
Insert,8184,700,31
Insert,8185,600,29
Insert,8186,800,29
Insert,8187,300,12
Insert,8188,600,25
Insert,8189,600,30
Insert,8190,600,25
Insert,8191,600,31
Insert,8192,600,29
Insert,8193,700,25
Insert,8194,600,29
Insert,8195,700,27
Insert,8196,600,31
Insert,8197,700,29
Insert,8198,800,27
Insert,8199,900,29
Insert,8200,700,29
Insert,8201,600,27
Insert,8202,700,29
Insert,8203,700,29
Insert,8204,700,29
Insert,8205,700,27
Insert,8206,700,29
Insert,8207,600,25
Insert,8208,700,25
Insert,8209,600,26
Insert,8210,800,29
Insert,8211,700,29
Insert,8212,700,29
Insert,8213,600,28
Insert,8214,700,31
Insert,8215,700,29
Insert,8216,600,26
Insert,8217,800,27
Insert,8218,600,27
Insert,8219,700,29
Insert,8220,600,25
Insert,8221,2200,27
Insert,8222,500,20
Insert,8223,800,29
Insert,8224,800,27
Insert,8225,600,25
Insert,8226,600,23
Insert,8227,500,24
Insert,8228,600,23
Insert,8229,600,29
Insert,8230,600,27
Insert,8231,700,31
Insert,8232,800,29
Insert,8233,700,25
Insert,8234,600,27
Insert,8235,1200,27
Insert,8236,700,27
Insert,8237,700,27
Insert,8238,700,29
Insert,8239,400,20
Insert,8240,600,27
Insert,8241,600,29
Insert,8242,700,25
Insert,8243,700,27
Insert,8244,700,27
Insert,8245,1000,31
Insert,8246,600,25
Insert,8247,700,25
Insert,8248,700,27
Insert,8249,600,31
Insert,8250,700,27
Insert,8251,800,31
Insert,8252,700,25
Insert,8253,300,14
Insert,8254,600,27
Insert,8255,600,25
Insert,8256,700,27
Insert,8257,500,24
Insert,8258,700,29
Insert,8259,800,31
Insert,8260,600,25
Insert,8261,600,27
Insert,8262,600,25
Insert,8263,600,24
Insert,8264,700,29
Insert,8265,700,27
Insert,8266,600,29
Insert,8267,800,29
Insert,8268,600,31
Insert,8269,600,22
Insert,8270,600,27
Insert,8271,600,29
Insert,8272,600,27
Insert,8273,700,29
Insert,8274,600,29
Insert,8275,700,29
Insert,8276,600,25
Insert,8277,700,31
Insert,8278,700,27
Insert,8279,600,27
Insert,8280,700,31
Insert,8281,700,31
Insert,8282,700,29
Insert,8283,700,29
Insert,8284,600,25
Insert,8285,700,27
Insert,8286,700,27
Insert,8287,600,29
Insert,8288,600,23
Insert,8289,700,27
Insert,8290,600,25
Insert,8291,700,29
Insert,8292,800,29
Insert,8293,700,31
Insert,8294,700,29
Insert,8295,600,27
Insert,8296,800,29
Insert,8297,600,27
Insert,8298,2200,25
Insert,8299,600,25
Insert,8300,700,29
Insert,8301,600,26
Insert,8302,600,27
Insert,8303,600,27
Insert,8304,700,27
Insert,8305,700,29
Insert,8306,700,29
Insert,8307,700,29
Insert,8308,1300,33
Insert,8309,800,31
Insert,8310,600,27
Insert,8311,700,27
Insert,8312,700,33
Insert,8313,600,29
Insert,8314,700,33
Insert,8315,700,31
Insert,8316,700,27
Insert,8317,600,25
Insert,8318,700,31
Insert,8319,600,27
Insert,8320,600,29
Insert,8321,700,31
Insert,8322,600,27
Insert,8323,800,27
Insert,8324,600,25
Insert,8325,600,29
Insert,8326,800,29
Insert,8327,700,29
Insert,8328,600,27
Insert,8329,600,27
Insert,8330,700,27
Insert,8331,600,25
Insert,8332,600,25
Insert,8333,700,27
Insert,8334,600,27
Insert,8335,700,27
Insert,8336,700,29
Insert,8337,500,27
Insert,8338,800,29
Insert,8339,500,20
Insert,8340,600,25
Insert,8341,700,31
Insert,8342,800,29
Insert,8343,600,27
Insert,8344,600,27
Insert,8345,600,29
Insert,8346,700,29
Insert,8347,600,23
Insert,8348,700,27
Insert,8349,600,25
Insert,8350,600,27
Insert,8351,600,27
Insert,8352,600,25
Insert,8353,600,25
Insert,8354,600,27
Insert,8355,700,29
Insert,8356,800,27
Insert,8357,700,29
Insert,8358,600,25
Insert,8359,700,27
Insert,8360,600,25
Insert,8361,600,27
Insert,8362,600,27
Insert,8363,700,33
Insert,8364,600,28
Insert,8365,600,25
Insert,8366,600,25
Insert,8367,600,27
Insert,8368,600,29
Insert,8369,700,29
Insert,8370,700,27
Insert,8371,700,25
Insert,8372,600,27
Insert,8373,2500,29
Insert,8374,600,29
Insert,8375,700,27
Insert,8376,600,27
Insert,8377,700,25
Insert,8378,700,29
Insert,8379,800,29
Insert,8380,1000,22
Insert,8381,600,27
Insert,8382,600,28
Insert,8383,600,29
Insert,8384,900,33
Insert,8385,600,25
Insert,8386,600,27
Insert,8387,800,27
Insert,8388,700,27
Insert,8389,700,27
Insert,8390,700,29
Insert,8391,700,27
Insert,8392,700,29
Insert,8393,600,25
Insert,8394,600,25
Insert,8395,600,23
Insert,8396,600,27
Insert,8397,800,29
Insert,8398,700,31
Insert,8399,800,27
Insert,8400,700,29
Insert,8401,800,29
Insert,8402,600,29
Insert,8403,700,29
Insert,8404,700,31
Insert,8405,600,25
Insert,8406,800,29
Insert,8407,700,29
Insert,8408,700,29
Insert,8409,600,29
Insert,8410,700,27
Insert,8411,800,29
Insert,8412,700,27
Insert,8413,700,27
Insert,8414,800,31
Insert,8415,700,27
Insert,8416,800,31
Insert,8417,700,31
Insert,8418,800,31
Insert,8419,700,29
Insert,8420,600,25
Insert,8421,700,31
Insert,8422,600,27
Insert,8423,500,22
Insert,8424,700,29
Insert,8425,700,29
Insert,8426,600,25
Insert,8427,700,29
Insert,8428,900,29
Insert,8429,500,23
Insert,8430,700,29
Insert,8431,700,27
Insert,8432,600,29
Insert,8433,600,25
Insert,8434,600,29
Insert,8435,700,29
Insert,8436,600,25
Insert,8437,700,29
Insert,8438,600,27
Insert,8439,600,27
Insert,8440,600,25
Insert,8441,700,27
Insert,8442,700,29
Insert,8443,700,29
Insert,8444,800,31
Insert,8445,700,27
Insert,8446,700,27
Insert,8447,600,29
Insert,8448,600,25
Insert,8449,600,23
Insert,8450,700,27
Insert,8451,1100,27
Insert,8452,700,27
Insert,8453,700,29
Insert,8454,800,29
Insert,8455,700,29
Insert,8456,700,29
Insert,8457,600,29
Insert,8458,900,33
Insert,8459,700,27
Insert,8460,600,29
Insert,8461,700,29
Insert,8462,600,25
Insert,8463,600,27
Insert,8464,500,22
Insert,8465,700,27
Insert,8466,600,26
Insert,8467,600,24
Insert,8468,600,29
Insert,8469,700,27
Insert,8470,700,29
Insert,8471,700,27
Insert,8472,600,23
Insert,8473,600,29
Insert,8474,700,25
Insert,8475,600,25
Insert,8476,600,27
Insert,8477,600,25
Insert,8478,600,25
Insert,8479,700,29
Insert,8480,700,29
Insert,8481,700,29
Insert,8482,600,29
Insert,8483,600,29
Insert,8484,600,27
Insert,8485,800,29
Insert,8486,700,27
Insert,8487,700,29
Insert,8488,700,33
Insert,8489,700,29
Insert,8490,700,29
Insert,8491,500,27
Insert,8492,700,27
Insert,8493,700,27
Insert,8494,600,27
Insert,8495,600,25
Insert,8496,500,27
Insert,8497,600,29
Insert,8498,700,33
Insert,8499,700,27
Insert,8500,800,25
Insert,8501,500,22
Insert,8502,700,27
Insert,8503,900,31
Insert,8504,600,26
Insert,8505,800,27
Insert,8506,700,33
Insert,8507,800,27
Insert,8508,800,29
Insert,8509,600,27
Insert,8510,700,27
Insert,8511,700,29
Insert,8512,700,27
Insert,8513,500,27
Insert,8514,900,27
Insert,8515,700,27
Insert,8516,600,29
Insert,8517,800,31
Insert,8518,700,27
Insert,8519,800,29
Insert,8520,800,29
Insert,8521,700,27
Insert,8522,600,25
Insert,8523,1200,27
Insert,8524,700,22
Insert,8525,700,27
Insert,8526,700,31
Insert,8527,600,26
Insert,8528,600,29
Insert,8529,700,31
Insert,8530,600,25
Insert,8531,700,29
Insert,8532,700,27
Insert,8533,600,25
Insert,8534,700,29
Insert,8535,600,29
Insert,8536,700,31
Insert,8537,600,29
Insert,8538,600,27
Insert,8539,600,25
Insert,8540,600,25
Insert,8541,700,27
Insert,8542,600,26
Insert,8543,700,27
Insert,8544,600,23
Insert,8545,600,27
Insert,8546,600,25
Insert,8547,700,28
Insert,8548,600,27
Insert,8549,600,27
Insert,8550,600,27
Insert,8551,600,27
Insert,8552,700,29
Insert,8553,600,27
Insert,8554,600,26
Insert,8555,600,25
Insert,8556,600,25
Insert,8557,600,27
Insert,8558,700,31
Insert,8559,600,25
Insert,8560,600,29
Insert,8561,500,18
Insert,8562,600,27
Insert,8563,700,27
Insert,8564,600,27
Insert,8565,600,25
Insert,8566,800,29
Insert,8567,600,18
Insert,8568,900,33
Insert,8569,500,27
Insert,8570,700,27
Insert,8571,500,25
Insert,8572,600,27
Insert,8573,600,27
Insert,8574,600,27
Insert,8575,600,27
Insert,8576,700,27
Insert,8577,600,29
Insert,8578,500,22
Insert,8579,600,27
Insert,8580,700,27
Insert,8581,700,29
Insert,8582,700,29
Insert,8583,400,22
Insert,8584,700,25
Insert,8585,600,25
Insert,8586,600,27
Insert,8587,700,29
Insert,8588,700,23
Insert,8589,600,27
Insert,8590,600,23
Insert,8591,600,26
Insert,8592,500,24
Insert,8593,700,29
Insert,8594,700,29
Insert,8595,800,31
Insert,8596,700,31
Insert,8597,1200,29
Insert,8598,600,28
Insert,8599,600,27
Insert,8600,700,25
Insert,8601,600,28
Insert,8602,600,29
Insert,8603,500,24
Insert,8604,800,30
Insert,8605,600,25
Insert,8606,600,23
Insert,8607,700,27
Insert,8608,700,29
Insert,8609,700,27
Insert,8610,700,27
Insert,8611,600,29
Insert,8612,800,33
Insert,8613,700,25
Insert,8614,700,29
Insert,8615,700,27
Insert,8616,600,27
Insert,8617,600,27
Insert,8618,700,31
Insert,8619,700,29
Insert,8620,700,27
Insert,8621,600,27
Insert,8622,600,27
Insert,8623,600,27
Insert,8624,600,26
Insert,8625,600,29
Insert,8626,600,23
Insert,8627,600,27
Insert,8628,800,35
Insert,8629,600,27
Insert,8630,600,23
Insert,8631,700,29
Insert,8632,600,28
Insert,8633,700,29
Insert,8634,600,23
Insert,8635,700,27
Insert,8636,700,27
Insert,8637,700,27
Insert,8638,700,29
Insert,8639,800,29
Insert,8640,700,27
Insert,8641,800,31
Insert,8642,700,33
Insert,8643,700,29
Insert,8644,700,33
Insert,8645,600,25
Insert,8646,600,25
Insert,8647,500,25
Insert,8648,600,29
Insert,8649,600,26
Insert,8650,600,27
Insert,8651,600,27
Insert,8652,700,27
Insert,8653,700,29
Insert,8654,600,27
Insert,8655,600,29
Insert,8656,600,25
Insert,8657,600,27
Insert,8658,700,33
Insert,8659,800,29
Insert,8660,600,27
Insert,8661,600,25
Insert,8662,600,29
Insert,8663,800,31
Insert,8664,700,27
Insert,8665,600,27
Insert,8666,700,29
Insert,8667,600,27
Insert,8668,700,26
Insert,8669,1300,29
Insert,8670,500,23
Insert,8671,700,27
Insert,8672,700,27
Insert,8673,600,27
Insert,8674,600,27
Insert,8675,700,29
Insert,8676,700,27
Insert,8677,800,27
Insert,8678,700,27
Insert,8679,700,29
Insert,8680,700,29
Insert,8681,2400,27
Insert,8682,900,29
Insert,8683,700,27
Insert,8684,600,27
Insert,8685,700,27
Insert,8686,800,29
Insert,8687,500,25
Insert,8688,800,27
Insert,8689,800,27
Insert,8690,600,24
Insert,8691,600,29
Insert,8692,700,27
Insert,8693,800,29
Insert,8694,600,25
Insert,8695,600,27
Insert,8696,700,29
Insert,8697,700,29
Insert,8698,600,24
Insert,8699,700,31
Insert,8700,800,29
Insert,8701,600,25
Insert,8702,700,25
Insert,8703,800,26
Insert,8704,1100,27
Insert,8705,600,29
Insert,8706,700,27
Insert,8707,700,27
Insert,8708,700,28
Insert,8709,700,29
Insert,8710,700,27
Insert,8711,800,29
Insert,8712,600,28
Insert,8713,900,29
Insert,8714,600,27
Insert,8715,700,29
Insert,8716,600,25
Insert,8717,700,27
Insert,8718,700,29
Insert,8719,600,25
Insert,8720,700,29
Insert,8721,600,28
Insert,8722,700,31
Insert,8723,600,27
Insert,8724,700,31
Insert,8725,700,31
Insert,8726,700,29
Insert,8727,700,25
Insert,8728,700,29
Insert,8729,700,27
Insert,8730,700,29
Insert,8731,700,29
Insert,8732,800,29
Insert,8733,700,31
Insert,8734,600,23
Insert,8735,600,24
Insert,8736,700,31
Insert,8737,600,24
Insert,8738,600,24
Insert,8739,700,29
Insert,8740,600,24
Insert,8741,1100,27
Insert,8742,700,29
Insert,8743,600,25
Insert,8744,600,27
Insert,8745,700,27
Insert,8746,600,31
Insert,8747,600,29
Insert,8748,700,27
Insert,8749,600,27
Insert,8750,800,31
Insert,8751,700,29
Insert,8752,700,29
Insert,8753,600,29
Insert,8754,600,25
Insert,8755,700,29
Insert,8756,700,29
Insert,8757,700,29
Insert,8758,600,25
Insert,8759,600,27
Insert,8760,700,27
Insert,8761,600,29
Insert,8762,800,26
Insert,8763,700,29
Insert,8764,700,29
Insert,8765,700,27
Insert,8766,700,27
Insert,8767,700,25
Insert,8768,700,29
Insert,8769,700,31
Insert,8770,500,25
Insert,8771,800,31
Insert,8772,600,27
Insert,8773,700,29
Insert,8774,600,27
Insert,8775,600,23
Insert,8776,600,25
Insert,8777,700,29
Insert,8778,500,25
Insert,8779,700,27
Insert,8780,600,29
Insert,8781,700,29
Insert,8782,700,29
Insert,8783,600,23
Insert,8784,600,25
Insert,8785,600,27
Insert,8786,700,31
Insert,8787,800,29
Insert,8788,600,27
Insert,8789,600,29
Insert,8790,700,28
Insert,8791,600,28
Insert,8792,700,27
